Index,Tipo,Género literário,Título,Século de publicação,Passo do texto,Nome do Sujeito,Posição,Número,Sexo do Sujeito,Natureza,Dimensão,Anatomia,Órgãos,Qualificativo do Sujeito,Ação,Causas das ações,Causa específica,Quando,Onde,Latitude,Longitude,Cronologia,Como,Intenção,Nome do Com-Quem,Sexo do Com-Quem,Qualificativo do Com-Quem,Nome do Sobre-Quem,Sexo do Sobre-Quem,Qualificativo do Sobre-Quem,Objeto,Valor,Tipo de sobrenatural,PP.,Observações
60,Textual,Hagiografia,Vida de Santo Aleixo,VIII,… que te plaza 7 tenhas por bem…,Deus,Ativo,Singular,Masculino,Sobrenatural,Transcendental,Cabeça,Cérebro,Não aplicável,Aprazer,Religiosas,Vontade divina,Não aplicável,Edessa,37.1676° N,38.7955° E,IV,Não aplicável,Sagrado,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Literal,Não aplicável,47,
61,Textual,Hagiografia,Vida de Santo Aleixo,VIII,… de ma leixares acabar,Deus,Ativo,Singular,Masculino,Sobrenatural,Transcendental,Cabeça,Cérebro,Não aplicável,Permitir,Religiosas,Vontade divina,Não aplicável,Edessa,37.1676° N,38.7955° E,IV,Não aplicável,Sagrado,Aleixo,Masculino,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Literal,Não aplicável,47,
62,Textual,Hagiografia,Vida de Santo Aleixo,VIII,Ede pois tornarõ se estes homēes,Servidores de Eufemiano,Ativo,Plural,Masculino,Humana,Corpo,Corpo,Corpo (integral),Não aplicável,Retornar,Sociais,Busca,Não aplicável,Roma,41.9028° N,12.4964° E,IV,Não aplicável,Profano,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Literal,Não aplicável,47,
63,Textual,Hagiografia,Vida de Santo Aleixo,VIII,7 disserõ aseu padre queo nõ podiã achar,Servidores de Eufemiano,Ativo,Plural,Masculino,Humana,Corpo,Cabeça,Boca,Retornados,Dizer,Sociais,Comunicação,Não aplicável,Roma,41.9028° N,12.4964° E,IV,Não aplicável,Profano,Eufemiano,Masculino,Pai de Aleixo,Aleixo,Masculino,Não aplicável,Não aplicável,Literal,Não aplicável,47,
64,Textual,Hagiografia,Vida de Santo Aleixo,VIII,… queo nõ podiã achar,Servidores de Eufemiano,Ativo,Plural,Masculino,Humana,Corpo,Corpo,Corpo (integral),Retornados,Desencontrar,Religiosas,Santidade,Não aplicável,Estrangeiro,,,IV,Negativo,Profano,Aleixo,Masculino,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Literal,Não aplicável,47,
65,Textual,Hagiografia,Vida de Santo Aleixo,VIII,sua madre strou huu pano de burel em o chãão de sua camara 7 e sija sobre ele braadaua 7 choraua 7 dizia Senhor tu ujve ca eu aqui starey atta que sabha que he do meu filho,Aglaes,Ativo,Singular,Feminino,Humana,Corpo,Cabeça,Boca,Chorosa,Gritar,Sociais,Ausência,Durante a ausência de Aleixo,Roma,41.9028° N,12.4964° E,IV,Não aplicável,Profano,Deus,Masculino,Não aplicável,Aleixo,Masculino,Filho de Aglaes,Pano de burel,Literal,Não aplicável,47,
66,Textual,Hagiografia,Vida de Santo Aleixo,VIII,… 7 choraua… ,Aglaes,Ativo,Singular,Feminino,Humana,Corpo,Cabeça,Olhos,Não aplicável,Chorar,Sociais,Ausência,Durante a ausência de Aleixo,Roma,41.9028° N,12.4964° E,IV,Não aplicável,Profano,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Pano de burel,Literal,Não aplicável,47,
67,Textual,Hagiografia,Vida de Santo Aleixo,VIII,… 7 dizia…,Aglaes,Ativo,Singular,Feminino,Humana,Corpo,Cabeça,Boca,Chorosa,Dizer,Sociais,Ausência,Durante a ausência de Aleixo,Roma,41.9028° N,12.4964° E,IV,Não aplicável,Profano,Deus,Masculino,Não aplicável,Aleixo,Masculino,Filho de Aglaes,Pano de burel,Literal,Não aplicável,47,
68,Textual,Hagiografia,Vida de Santo Aleixo,VIII,… atta que sabha que he do meu filho,Aglaes,Ativo,Singular,Feminino,Humana,Corpo,Cabeça,Cérebro,Não aplicável,Saber,Sociais,Agnição,Não aplicável,Roma,41.9028° N,12.4964° E,IV,Não aplicável,Profano,Não aplicável,Não aplicável,Não aplicável,Aleixo,Masculino,Filho de Aglaes,Não aplicável,Literal,Não aplicável,47,
69,Textual,Hagiografia,Vida de Santo Aleixo,VIII,Ea sposa disse asua sogra,Esposa de Aleixo,Ativo,Singular,Feminino,Humana,Corpo,Cabeça,Boca,Não aplicável,Dizer,Sociais,Comunicação,Não aplicável,Roma,41.9028° N,12.4964° E,IV,Não aplicável,Profano,Aglaes,Feminino,Sogra,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Literal,Não aplicável,47,
70,Textual,Hagiografia,Vida de Santo Aleixo,VIII,Eu nõ quero sair da tua casa,Esposa de Aleixo,Ativo,Singular,Feminino,Humana,Corpo,Cabeça,Cérebro,Não aplicável,Recusar,Sociais,Preocupação,Não aplicável,Roma,41.9028° N,12.4964° E,IV,Não aplicável,Profano,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Literal,Não aplicável,47,
71,Textual,Hagiografia,Vida de Santo Aleixo,VIII,… sair da tua casa,Esposa de Aleixo,Ativo,Singular,Feminino,Humana,Corpo,Corpo,Corpo (integral),Não aplicável,Sair,Sociais,Ausência,Não aplicável,Roma,41.9028° N,12.4964° E,IV,Não aplicável,Profano,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Literal,Não aplicável,47,
72,Textual,Hagiografia,Vida de Santo Aleixo,VIII,que de pois que perde o seu parceiro nũca mais se iũta aoutro,Rola,Ativo,Singular,Feminino,Animal,Corpo,Corpo,Corpo,Não aplicável,Perder,Sociais,Luto,Depois de perder o parceiro,Roma,41.9028° N,12.4964° E,IV,Negativo,Profano,Parceiro,Masculino,Rola,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Simbólico,Não aplicável,47,
73,Textual,Hagiografia,Vida de Santo Aleixo,VIII,ataa que sabha que he do meu muj doce marido,Esposa de Aleixo,Ativo,Singular,Feminino,Humana,Corpo,Cabeça,Cérebro,Não aplicável,Saber,Sociais,Agnição,Não aplicável,Roma,41.9028° N,12.4964° E,IV,Não aplicável,Profano,Não aplicável,Não aplicável,Não aplicável,Aleixo,Masculino,Marido; doce,Não aplicável,Literal,Não aplicável,47,
74,Textual,Hagiografia,Vida de Santo Aleixo,VIII,querendo nosso senhor deus reuelar a sua ujda,Deus,Ativo,Singular,Masculino,Sobrenatural,Transcendental,Cabeça,Cérebro,Não aplicável,Querer,Religiosas,Vontade divina,Passados 17 anos,Não aplicável,,,IV,Não aplicável,Sagrado,Não aplicável,Não aplicável,Não aplicável,Aleixo,Masculino,Não aplicável,Não aplicável,Literal,Não aplicável,47-48,
75,Textual,Hagiografia,Vida de Santo Aleixo,VIII,Aymagē que em adita egleia staua aa honra da uirgē maria disse ao sancristam daquela egleia,Deus,Ativo,Singular,Masculino,Sobrenatural,Transcendental,Cabeça,Boca,Imagem da Virgem Maria,Dizer,Religiosas,Vontade divina,Passados 17 anos,Igreja de Santa Maria,37.1676° N,38.7955° E,IV,Miraculosamente,Sagrado,Sacristão,Masculino,Daquela igreja,Aleixo,Masculino,Homem de Deus,Imagem religiosa,Literal,Miraculoso,48,
76,Textual,Hagiografia,Vida de Santo Aleixo,VIII,faze entrar o homē de deus,Sacristão,Ativo,Singular,Masculino,Humana,Corpo,Corpo,Corpo (integral),Não aplicável,Convidar,Religiosas,Vontade divina,Passados 17 anos,Igreja de Santa Maria,37.1676° N,38.7955° E,IV,Não aplicável,Sagrado,Aleixo,Masculino,Homem de Deus,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Literal,Não aplicável,48,
77,Textual,Hagiografia,Vida de Santo Aleixo,VIII,7 spiritu de deus he ē ele,Deus,Ativo,Singular,Masculino,Sobrenatural,Transcendental,Alma,Alma,Espírito Santo,Estar presente,Religiosas,Santidade,Não aplicável,Não aplicável,,,IV,Não aplicável,Sagrado,Aleixo,Masculino,Homem de Deus,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Literal,Não aplicável,48,
78,Textual,Hagiografia,Vida de Santo Aleixo,VIII,Eele quando esto ouuyu sayu fora,Sacristão,Ativo,Singular,Masculino,Humana,Corpo,Cabeça,Orelhas,Não aplicável,Ouvir,Religiosas,Agnição,Não aplicável,Edessa,37.1676° N,38.7955° E,IV,Não aplicável,Profano,Deus,Masculino,Imagem de Santa Maria,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Literal,Miraculoso,48,
79,Textual,Hagiografia,Vida de Santo Aleixo,VIII,… sayu fora,Sacristão,Ativo,Singular,Masculino,Humana,Corpo,Membros,Pernas,Não aplicável,Sair,Religiosas,Busca,Depois de ouvir a palavra de Deus,Edessa,37.1676° N,38.7955° E,IV,Não aplicável,Sagrado,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Literal,Não aplicável,48,
80,Textual,Hagiografia,Vida de Santo Aleixo,VIII,7 nõ oconhoceo,Sacristão,Ativo,Singular,Masculino,Humana,Corpo,Cabeça,Cérebro,Não aplicável,Desconhecer,Religiosas,Desconhecimento,Não aplicável,Edessa,37.1676° N,38.7955° E,IV,Negativo,Sagrado,Aleixo,Masculino,Homem de Deus,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Literal,Não aplicável,48,
81,Textual,Hagiografia,Vida de Santo Aleixo,VIII,Ecomeçou de rogar aa misericordia 7 piedade,Sacristão,Ativo,Singular,Masculino,Humana,Corpo,Cabeça,Boca,Não aplicável,Rogar,Religiosas,Desconhecimento,Não aplicável,Edessa,37.1676° N,38.7955° E,IV,Não aplicável,Sagrado,Deus,Masculino,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Literal,Não aplicável,48,
82,Textual,Hagiografia,Vida de Santo Aleixo,VIII,Eoutra uez essa ymagē lhe disse,Deus,Ativo,Singular,Masculino,Sobrenatural,Transcendental,Cabeça,Boca,Imagem da Virgem Maria,Dizer,Religiosas,Vontade divina,Não aplicável,Edessa,37.1676° N,38.7955° E,IV,Miraculosamente,Sagrado,Sacristão,Masculino,Não aplicável,Aleixo,Masculino,Não aplicável,Imagem religiosa,Literal,Miraculoso,48,
83,Textual,Hagiografia,Vida de Santo Aleixo,VIII,Entõ o sancristã sayu trigosamēte fora…,Sacristão,Ativo,Singular,Masculino,Humana,Corpo,Membros,Pernas,Não aplicável,Sair,Religiosas,Busca,Então,Edessa,37.1676° N,38.7955° E,IV,Trigosamente,Sagrado,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Literal,Não aplicável,48,
84,Textual,Hagiografia,Vida de Santo Aleixo,VIII,… 7 conhoceo…,Sacristão,Ativo,Singular,Masculino,Humana,Corpo,Cabeça,Cérebro,Não aplicável,Reconhecer,Religiosas,Agnição,Então,Edessa,37.1676° N,38.7955° E,IV,Não aplicável,Profano,Aleixo,Masculino,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Literal,Não aplicável,48,
85,Textual,Hagiografia,Vida de Santo Aleixo,VIII,… 7 deitou se aos seus pees…,Sacristão,Ativo,Singular,Masculino,Humana,Corpo,Corpo,Corpo (integral),Não aplicável,Prostrar,Religiosas,Reverência,Então,Edessa,37.1676° N,38.7955° E,IV,Aos pés,Profano,Aleixo,Masculino,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Literal,Não aplicável,48,
86,Textual,Hagiografia,Vida de Santo Aleixo,VIII,… 7 rogou o que entrasse dentro na egleia,Sacristão,Ativo,Singular,Masculino,Humana,Corpo,Cabeça,Boca,Não aplicável,Rogar,Religiosas,Reverência,Então,Edessa,37.1676° N,38.7955° E,IV,Não aplicável,Profano,Aleixo,Masculino,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Literal,Não aplicável,48,
87,Textual,Hagiografia,Vida de Santo Aleixo,VIII,Eesto todo uirom aqueles quehi stauã,Fiéis,Ativo,Plural,Ambos,Humana,Corpo,Cabeça,Olhos,Presentes,Ver,Religiosas,Agnição,Não aplicável,Edessa,37.1676° N,38.7955° E,IV,Não aplicável,Profano,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Literal,Não aplicável,48,
88,Textual,Hagiografia,Vida de Santo Aleixo,VIII,Eele querendo fugir aagloria 7 aa honra dos homēes,Aleixo,Ativo,Singular,Masculino,Humana,Corpo,Corpo,Corpo (integral),Não aplicável,Fugir,Religiosas,Recolhimento,Não aplicável,Edessa,37.1676° N,38.7955° E,IV,Não aplicável,Sagrado,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Literal,Não aplicável,48,
89,Textual,Hagiografia,Vida de Santo Aleixo,VIII,partyuse 7 foise da scondidamēte da cidade Edissa peraa cidade Laodicia,Aleixo,Ativo,Singular,Masculino,Humana,Corpo,Membros,Pernas,Não aplicável,Partir,Religiosas,Recolhimento,Não aplicável,Laodicia,37.8431° N,29.1054° E,IV,Escondidamente,Sagrado,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Literal,Não aplicável,48,
90,Textual,Hagiografia,Vida de Santo Aleixo,VIII,Ehi se meteo ē hũa naa,Aleixo,Ativo,Singular,Masculino,Humana,Corpo,Corpo,Corpo (integral),Não aplicável,Embarcar,Religiosas,Peregrinação,Não aplicável,Laodicia,37.8431° N,29.1054° E,IV,Não aplicável,Sagrado,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Nau,Literal,Não aplicável,48,
91,Textual,Hagiografia,Vida de Santo Aleixo,VIII,pera se hir aa cidade de Tarsioa da terra de Cezilya,Aleixo,Ativo,Singular,Masculino,Humana,Corpo,Corpo,Corpo (integral),Não aplicável,Rumar,Religiosas,Peregrinação,Não aplicável,Sicília,37.3865° N,14.3660° E,IV,Navegando,Sagrado,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Nau,Literal,Não aplicável,48,
92,Textual,Hagiografia,Vida de Santo Aleixo,VIII,poderia hi star desconhocido,Aleixo,Ativo,Singular,Masculino,Humana,Corpo,Corpo,Corpo (integral),Não aplicável,Estar,Religiosas,Santidade,Não aplicável,Sicília,37.3865° N,14.3660° E,IV,Desconhecido,Sagrado,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Literal,Não aplicável,48,
93,Textual,Hagiografia,Vida de Santo Aleixo,VIII,E prouue adeus,Deus,Ativo,Singular,Masculino,Sobrenatural,Transcendental,Cabeça,Cérebro,Não aplicável,Vontade divina,Religiosas,Vontade divina,Não aplicável,Sicília,37.3865° N,14.3660° E,IV,Não aplicável,Sagrado,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Literal,Não aplicável,48,
94,Textual,Hagiografia,Vida de Santo Aleixo,VIII,Equando ele parou mētes 7 uyu que era em no porto de Roma,Aleixo,Ativo,Singular,Masculino,Humana,Corpo,Cabeça,Cérebro,Não aplicável,Parar,Religiosas,Agnição,Quando chegou a Roma,Roma,41.9028° N,12.4964° E,IV,Não aplicável,Profano,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Literal,Não aplicável,48,
95,Textual,Hagiografia,Vida de Santo Aleixo,VIII,… 7 uyu…,Aleixo,Ativo,Singular,Masculino,Humana,Corpo,Cabeça,Olhos,Não aplicável,Compreender,Religiosas,Agnição,Quando chegou a Roma,Roma,41.9028° N,12.4964° E,IV,Não aplicável,Profano,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Literal,Não aplicável,48,
96,Textual,Hagiografia,Vida de Santo Aleixo,VIII,disse em seu coraçõ Senhor deus louado seias tu pois te plaz que daqui em deante nõ seia ane huu theudo ne encarregado,Aleixo,Ativo,Singular,Masculino,Humana,Corpo,Tronco,Coração,Não aplicável,Louvar,Religiosas,Regresso,Quando chegou a Roma,Roma,41.9028° N,12.4964° E,IV,Em seu coração (internamente),Sagrado,Deus,Masculino,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Literal,Não aplicável,48,
97,Textual,Hagiografia,Vida de Santo Aleixo,VIII,… te plaz que daqui em deante…,Aleixo,Ativo,Singular,Masculino,Sobrenatural,Transcendental,Cabeça,Cérebro,Louvado,Vontade divina,Religiosas,Vontade divina,Daqui em diante,Roma,41.9028° N,12.4964° E,IV,Não aplicável,Sagrado,Deus,Masculino,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Literal,Não aplicável,48,
98,Textual,Hagiografia,Vida de Santo Aleixo,VIII,Ca eu pera outro logar nõ yrey nē pera outra casa nē hũa,Aleixo,Ativo,Singular,Masculino,Humana,Corpo,Membros,Pernas,Não aplicável,Permanecer,Religiosas,Regresso,Daqui em diante,Roma,41.9028° N,12.4964° E,IV,Negativo,Profano,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Literal,Não aplicável,48,
99,Textual,Hagiografia,Vida de Santo Aleixo,VIII,por que creo queia me hi nõ conheceram,Eufemiano; Aglaes; Esposa de Aleixo; servos,Ativo,Plural,Ambos,Humana,Corpo,Cabeça,Cérebro,Não aplicável,Desconhecer,Religiosas,Desconhecimento,Não aplicável,Roma,41.9028° N,12.4964° E,IV,Negativo,Profano,Aleixo,Masculino,Incógnito,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Literal,Não aplicável,48,
100,Textual,Hagiografia,Vida de Santo Aleixo,VIII,E saindo da naue ueo se aa cidade,Aleixo,Ativo,Singular,Masculino,Humana,Corpo,Membros,Pernas,Não aplicável,Rumar,Religiosas,Regresso,Quando chegou a Roma,Roma,41.9028° N,12.4964° E,IV,Não aplicável,Profano,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Literal,Não aplicável,48,
101,Textual,Hagiografia,Vida de Santo Aleixo,VIII,7 achou seu padre,Aleixo,Ativo,Singular,Masculino,Humana,Corpo,Cabeça,Olhos,Incógnito,Encontrar,Religiosas,Agnição,Não aplicável,Roma,41.9028° N,12.4964° E,IV,Não aplicável,Profano,Eufemiano,Masculino,Com muita gente,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Literal,Não aplicável,48,
102,Textual,Hagiografia,Vida de Santo Aleixo,VIII,E começou abraadar…,Aleixo,Ativo,Singular,Masculino,Humana,Corpo,Cabeça,Boca,Incógnito,Gritar,Religiosas,Pedido,Quando viu o pai,Roma,41.9028° N,12.4964° E,IV,Não aplicável,Profano,Eufemiano,Masculino,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Literal,Não aplicável,48,
103,Textual,Hagiografia,Vida de Santo Aleixo,VIII,… 7 dizer,Aleixo,Ativo,Singular,Masculino,Humana,Corpo,Cabeça,Boca,Incógnito,Dizer,Religiosas,Pedido,Quando viu o pai,Roma,41.9028° N,12.4964° E,IV,Não aplicável,Profano,Eufemiano,Masculino,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Literal,Não aplicável,48,
104,Textual,Hagiografia,Vida de Santo Aleixo,VIII,Seruo de deus oolha 7 paramētes em mj 7 aue de mj misericordia ca eu pobre 7 peregrino som,Aleixo,Ativo,Singular,Masculino,Humana,Corpo,Cabeça,Olhos,Não aplicável,Olhar,Religiosas,Compaixão divina,Não aplicável,Roma,41.9028° N,12.4964° E,IV,Não aplicável,Profano,Eufemiano,Masculino,Pobre; peregrino,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Literal,Não aplicável,48,
105,Textual,Hagiografia,Vida de Santo Aleixo,VIII,… 7 paramētes em mj…,Aleixo,Passivo,Singular,Masculino,Humana,Corpo,Cabeça,Cérebro,Não aplicável,Ser-lhe dito para parar mentes,Sociais,Compaixão,Não aplicável,Roma,41.9028° N,12.4964° E,IV,Não aplicável,Profano,Eufemiano,Masculino,Pobre; peregrino,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Literal,Não aplicável,48,
106,Textual,Hagiografia,Vida de Santo Aleixo,VIII,E mãda que me recebã em tua casa,Aleixo,Passivo,Singular,Masculino,Humana,Corpo,Cabeça,Boca,Não aplicável,Mandar,Sociais,Compaixão,Não aplicável,Roma,41.9028° N,12.4964° E,IV,Não aplicável,Profano,Eufemiano,Masculino,Não aplicável,Aleixo,Masculino,Pobre; peregrino,Não aplicável,Literal,Não aplicável,48,
107,Textual,Hagiografia,Vida de Santo Aleixo,VIII,… recebã em tua casa,Servidores de Eufemiano,Ativo,Plural,Ambos,Humana,Corpo,Corpo,Corpo (integral),Não aplicável,Receber,Sociais,Compaixão,Não aplicável,Roma,41.9028° N,12.4964° E,IV,Não aplicável,Profano,Aleixo,Masculino,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Literal,Não aplicável,48,
108,Textual,Hagiografia,Vida de Santo Aleixo,VIII,comerey das migalhas que cãay da tua mesa,Aleixo,Ativo,Singular,Masculino,Humana,Corpo,Cabeça,Boca,Pobre; peregrino,Comer,Sociais,Humildade,Não aplicável,Roma,41.9028° N,12.4964° E,IV,Parcamente,Profano,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Não aplicável,Mesa,Simbólico,Não aplicável,48,
